,Date,Sensor_ID,CO2_Room,CO_Room,H2_Room,Humidity_Room,PM05_Room,PM100_Room,PM10_Room,PM25_Room,PM40_Room,PM_Room_Typical_Size,PM_Total_Room,Temperature_Room,VOC_Room,VOC_Room_RAW,scenario_label,class,number_label,UV_Room,Interval_label,CO2_Room_Trend,CO_Room_Trend,H2_Room_Trend,PM05_Room_Trend,PM10_Room_Trend,PM25_Room_Trend,PM40_Room_Trend,PM100_Room_Trend,PM_Room_Typical_Size_Trend,VOC_Room_RAW_Trend
2269,5670,sensornode0006,665.8,8.39,1.81,41.5,27704,6,4420,114,8,0.53,32253,25.39,303.8,9.4,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2270,5670,sensornode0007,851.5,7.23,1.94,42.26,28187,14,4764,270,37,0.67,33274,25.18,267.8,8.78,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2271,5670,sensornode0008,767.3,6.74,0.91,42.25,28886,10,4536,318,49,0.63,33801,24.73,267,9.81,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2272,5680,sensornode0005,628.6,7.18,2.14,41.76,28492,11,4700,206,25,0.58,33437,25.05,292.4,8.78,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2273,5680,sensornode0006,668.4,8.56,2,41.47,27177,6,4336,112,8,0.54,31641,25.4,304.8,9.42,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2274,5680,sensornode0007,853.2,8.11,2.35,42.18,28019,13,4721,260,36,0.64,33050,25.2,270.8,8.79,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2275,5680,sensornode0008,763,6.74,0.91,42.16,28710,10,4511,318,49,0.63,33600,24.76,271.4,9.93,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2276,5690,sensornode0005,630,7.18,2.14,41.72,28348,10,4657,194,23,0.59,33234,25.06,296.8,8.83,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2277,5690,sensornode0006,672.1,8.56,2,41.44,27341,7,4378,122,9,0.55,31859,25.42,305,9.34,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2278,5690,sensornode0007,850.7,8.11,2.35,42.18,27910,11,4626,215,27,0.65,32791,25.21,273.4,8.86,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2279,5690,sensornode0008,781.9,7.45,1.08,42.07,28582,10,4496,319,49,0.63,33459,24.81,275,10.03,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2280,5700,sensornode0005,635.4,7.3,2.63,41.68,28098,11,4635,203,25,0.59,32973,25.1,299.8,8.9,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2281,5700,sensornode0006,676.8,8.75,2.19,41.41,26934,6,4301,113,8,0.55,31365,25.45,305,9.36,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2282,5700,sensornode0007,868,9.28,2.6,42.13,27791,11,4616,220,28,0.65,32668,25.24,274.8,8.82,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2283,5700,sensornode0008,785.3,7.45,1.08,42,28450,10,4477,319,49,0.62,33308,24.86,277.2,10.02,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2284,5710,sensornode0005,657.6,7.3,2.63,41.63,27900,11,4621,212,27,0.59,32773,25.11,301.8,8.87,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2285,5710,sensornode0006,679.9,8.75,2.19,41.42,25395,6,4058,109,8,0.55,29578,25.42,305.4,9.36,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2286,5710,sensornode0007,876.9,9.28,2.6,42.11,27634,12,4600,224,29,0.66,32500,25.26,275.8,8.84,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2287,5710,sensornode0008,776.7,7.51,1.26,41.93,28297,10,4458,320,49,0.63,33135,24.89,278.4,10.02,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2288,5720,sensornode0005,668.2,7.74,2.94,41.58,27748,11,4599,213,27,0.58,32599,25.15,302.8,8.85,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2289,5720,sensornode0006,683.7,8.65,2.33,41.5,26210,6,4194,115,9,0.55,30536,25.43,305.2,9.5,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2290,5720,sensornode0007,881,8.73,2.83,42.09,27484,11,4569,219,28,0.64,32314,25.28,276,8.82,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2291,5720,sensornode0008,777.6,7.51,1.26,41.84,28188,10,4422,308,47,0.62,32978,24.93,279.2,10.03,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2292,5730,sensornode0005,667.9,7.74,2.94,41.57,27589,11,4576,214,27,0.57,32418,25.15,303.8,8.91,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2293,5730,sensornode0006,685.4,8.65,2.33,41.5,34456,10,5581,190,19,0.59,40259,25.45,310.2,10.76,Lunts,3,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2294,5730,sensornode0007,886.6,8.73,2.83,42.05,27335,11,4538,214,27,0.65,32127,25.28,276.6,8.88,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2295,5730,sensornode0008,760.5,7.51,1.33,41.77,28074,10,4369,288,44,0.6,32786,24.96,280,10,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2296,5740,sensornode0005,669.7,7.88,3.11,41.54,27426,11,4554,216,27,0.57,32237,25.17,304,8.9,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2297,5740,sensornode0006,686.4,9.96,2.57,41.45,33758,12,5526,219,25,0.59,39542,25.47,317,11.2,Lunts,3,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2298,5740,sensornode0007,894.4,8.7,3.07,42.1,26773,11,4444,210,27,0.65,31465,25.3,276.4,8.8,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2299,5740,sensornode0008,768.6,7.51,1.33,41.72,27873,9,4327,279,43,0.6,32533,25,280,9.98,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2300,5750,sensornode0005,665.3,7.88,3.11,41.54,26951,11,4467,207,26,0.57,31663,25.2,304,8.76,Lunts,2,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2301,5750,sensornode0006,692.3,9.96,2.57,41.42,33284,13,5484,237,29,0.59,39048,25.49,322.6,11.37,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2302,5750,sensornode0007,911.6,8.7,3.07,42.09,32093,15,5407,297,41,0.71,37855,25.31,279.2,9.95,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2303,5750,sensornode0008,790.5,7.27,1.42,41.7,30067,10,4648,291,45,0.62,35062,25.03,280.6,10.32,Lunts,2,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2304,5760,sensornode0005,666.8,7.8,3.26,41.55,29031,11,4805,219,27,0.59,34096,25.21,304.6,9.17,Lunts,2,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2305,5760,sensornode0006,700.7,11.65,3.04,41.39,32925,13,5448,248,31,0.57,38666,25.51,326.2,11.38,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2306,5760,sensornode0007,921.4,9.35,3.13,42.08,32996,19,5663,365,53,0.72,39098,25.32,286.4,10.69,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2307,5760,sensornode0008,795.4,7.27,1.42,41.67,33191,12,5340,437,68,0.7,39050,25.06,285.6,11.42,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2308,5770,sensornode0005,673.4,7.8,3.26,41.54,33024,13,5480,258,33,0.61,38810,25.22,309.4,10.06,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2309,5770,sensornode0006,707.8,11.65,3.04,41.34,33262,13,5502,249,31,0.58,39059,25.53,328,11.34,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2310,5770,sensornode0007,927.5,9.35,3.13,42.05,32738,19,5642,375,55,0.7,38832,25.34,292,10.9,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2311,5770,sensornode0008,808.5,8.17,1.54,41.61,32891,14,5489,541,84,0.69,39021,25.1,292.6,11.98,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2312,5780,sensornode0005,688.2,9.13,3.54,41.52,33369,15,5571,279,37,0.62,39272,25.23,315.6,10.45,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2313,5780,sensornode0006,710,12.28,3.41,41.32,32529,13,5384,245,31,0.56,38204,25.55,329.2,11.33,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2314,5780,sensornode0007,934.1,10.87,3.71,42.01,32606,19,5620,375,55,0.7,38677,25.37,296.2,11,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2315,5780,sensornode0008,811.2,8.17,1.54,41.54,32738,14,5487,552,86,0.67,38879,25.12,298,12.14,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2316,5790,sensornode0005,701.5,9.13,3.54,41.5,33323,16,5604,302,41,0.63,39289,25.25,320.8,10.6,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2317,5790,sensornode0006,714.7,12.28,3.41,41.28,32199,12,5313,233,28,0.57,37789,25.57,330,11.33,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2318,5790,sensornode0007,939.8,10.87,3.71,41.99,32581,19,5632,384,57,0.69,38675,25.37,299.2,11.11,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2319,5790,sensornode0008,809.5,9.51,1.9,41.5,32594,14,5472,555,87,0.68,38724,25.15,302,12.19,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2320,5800,sensornode0005,703.6,10.31,4.15,41.47,33275,16,5610,310,43,0.61,39256,25.26,324.2,10.69,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2321,5800,sensornode0006,720.7,12.42,3.65,41.27,32490,11,5314,209,24,0.56,38050,25.59,330,11.3,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2322,5800,sensornode0007,927.7,11.69,4.09,41.98,32538,21,5673,411,62,0.7,38706,25.38,301,11.07,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2323,5800,sensornode0008,814.4,9.51,1.9,41.44,32468,14,5461,558,87,0.67,38590,25.18,304.4,12.2,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2324,5810,sensornode0005,704,10.31,4.15,41.44,33135,16,5575,302,41,0.6,39070,25.29,326.6,10.71,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2325,5810,sensornode0006,724.6,12.42,3.65,41.24,31519,11,5161,206,24,0.58,36922,25.61,330,11.2,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2326,5810,sensornode0007,941.7,11.69,4.09,41.94,32470,20,5622,388,58,0.68,38559,25.41,302,11.04,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2327,5810,sensornode0008,802.5,10.08,2.13,41.41,32440,13,5412,533,83,0.66,38484,25.21,306,12.25,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2328,5820,sensornode0005,702.5,10.88,4.56,41.41,32994,16,5566,309,43,0.61,38929,25.3,328.4,10.76,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2329,5820,sensornode0006,733,12.49,3.87,41.23,31275,12,5171,233,29,0.57,36721,25.62,330,11.24,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2330,5820,sensornode0007,956.3,11.82,4.32,41.94,32393,19,5593,378,56,0.69,38441,25.42,302.6,11.06,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2331,5820,sensornode0008,804.5,10.08,2.13,41.35,32387,13,5368,513,80,0.65,38364,25.23,307,12.25,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2332,5830,sensornode0005,704.9,10.88,4.56,41.37,32934,16,5551,306,42,0.6,38850,25.32,329.4,10.71,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2333,5830,sensornode0006,741.8,12.49,3.87,41.26,30447,10,4970,190,21,0.55,35641,25.6,330,11.22,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2334,5830,sensornode0007,961.8,11.82,4.32,41.91,32327,20,5616,396,60,0.72,38421,25.43,302.4,10.91,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2335,5830,sensornode0008,829.8,10.21,2.28,41.28,32268,13,5331,501,78,0.67,38193,25.26,308,12.25,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2336,5840,sensornode0005,704.4,10.96,4.8,41.34,32841,15,5526,300,41,0.61,38725,25.33,330,10.69,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2337,5840,sensornode0006,747.5,12.65,4.02,41.31,30392,9,4902,156,15,0.56,35475,25.57,329.4,11.16,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2338,5840,sensornode0007,968.5,11.8,4.4,41.9,32228,21,5634,415,63,0.71,38363,25.44,302.2,10.99,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2339,5840,sensornode0008,838.9,10.21,2.28,41.24,32173,13,5329,508,79,0.68,38103,25.29,308,12.17,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2340,5850,sensornode0005,706.6,10.96,4.8,41.32,32830,15,5503,288,39,0.59,38676,25.36,330,10.68,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2341,5850,sensornode0006,748,12.65,4.02,41.39,28804,8,4650,150,14,0.56,33629,25.53,329,11.12,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2342,5850,sensornode0007,964.5,11.8,4.4,41.88,32121,21,5620,417,64,0.71,38244,25.44,302,10.94,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2343,5850,sensornode0008,851.1,10.12,2.39,41.2,32085,13,5327,513,80,0.65,38020,25.31,307.8,12.16,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2344,5860,sensornode0005,708.1,11.12,4.92,41.27,32786,14,5474,275,36,0.6,38587,25.38,330,10.61,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2345,5860,sensornode0006,748.3,12.49,4.13,41.48,30934,8,4960,141,11,0.56,36056,25.51,329.2,11.47,Lunts,3,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2346,5860,sensornode0007,911.7,11.84,4.55,41.9,32000,20,5577,403,61,0.69,38062,25.44,302,10.9,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2347,5860,sensornode0008,828.4,10.12,2.39,41.16,32038,13,5279,490,76,0.64,37899,25.33,307,12.14,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2348,5870,sensornode0005,716.1,11.12,4.92,41.28,32683,14,5460,275,36,0.61,38471,25.37,329.6,10.64,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2349,5870,sensornode0006,748.5,12.49,4.13,41.52,39475,13,6435,241,26,0.63,46193,25.55,333.4,12.64,Lunts,4,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2350,5870,sensornode0007,924.1,11.84,4.55,41.9,31937,19,5515,372,55,0.69,37900,25.45,302,10.91,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2351,5870,sensornode0008,844,10.04,2.57,41.15,31966,12,5217,461,72,0.64,37730,25.34,307,12.12,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2352,5880,sensornode0005,718.6,10.72,5.05,41.33,32548,15,5462,289,39,0.61,38355,25.36,329,10.61,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2353,5880,sensornode0006,755.2,15.33,4.81,41.47,40727,19,6834,360,49,0.68,47990,25.58,339,13.01,Lunts,4,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2354,5880,sensornode0007,945.4,12.54,4.67,41.95,33505,24,5923,470,73,0.76,39997,25.45,302.2,11.38,Lunts,3,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
2355,5880,sensornode0008,849.3,10.04,2.57,41.13,31898,12,5188,450,70,0.64,37621,25.36,307,12.1,Lunts,3,,,23,0.74,0.72,0.906666666666667,-0.0533333333333333,0.126666666666667,0.343333333333333,0.34,0.286666666666667,0.0933333333333333,0.44
2356,5890,sensornode0005,728.5,10.72,5.05,41.41,36391,34,6736,683,112,0.71,43957,25.36,330,11.48,Lunts,3,,,23,0.973333333333333,0.853333333333333,0.96,0.346666666666667,0.34,0.44,0.446666666666667,0.426666666666667,0.4,0.65
2357,5890,sensornode0006,762.7,15.33,4.81,41.44,40692,23,6996,456,67,0.67,48237,25.6,343,13.13,Lunts,4,,,23,0.926666666666667,0.533333333333333,0.773333333333333,-0.186666666666667,-0.126666666666667,-0.103333333333333,-0.0966666666666667,-0.0866666666666667,-0.0733333333333333,-0.0166666666666667
2358,5890,sensornode0007,957.6,12.54,4.67,42.05,39948,76,8794,1551,277,0.91,50647,25.46,308.4,13.21,Lunts,4,,,23,0.8,0.88,0.96,-0.00666666666666667,0.12,0.463333333333333,0.473333333333333,0.433333333333333,0.18,0.443333333333333
